Date,Open,High,Low,Close
2003-10-31 16:17:00,3637.25,3638.25,3637.25,3637.25
2003-10-31 16:18:00,3638.25,3638.25,3636.25,3636.25
2003-10-31 16:19:00,3637.25,3637.25,3634.25,3636.25
2003-10-31 16:20:00,3637.25,3637.25,3635.25,3636.25
2003-10-31 16:21:00,3637.25,3637.25,3636.25,3637.25
2003-10-31 16:22:00,3636.25,3638.25,3636.25,3638.25
2003-10-31 16:23:00,3637.25,3637.25,3636.25,3636.25
2003-10-31 16:24:00,3635.25,3636.25,3635.25,3635.25
2003-10-31 16:25:00,3634.25,3636.25,3634.25,3635.25
2003-10-31 16:26:00,3634.25,3637.25,3634.25,3637.25
2003-10-31 16:27:00,3638.25,3639.25,3637.25,3638.25
2003-10-31 16:28:00,3637.25,3640.25,3636.25,3639.25
2003-10-31 16:29:00,3638.25,3641.25,3638.25,3641.25
2003-10-31 16:30:00,3642.25,3642.25,3640.25,3641.25
2003-10-31 16:31:00,3642.25,3642.25,3640.25,3640.25
2003-10-31 16:32:00,3639.25,3640.25,3638.25,3639.25
2003-10-31 16:33:00,3640.25,3640.25,3639.25,3639.25
2003-10-31 16:34:00,3640.25,3641.25,3640.25,3640.25
2003-10-31 16:35:00,3639.25,3639.25,3637.25,3639.25
2003-10-31 16:36:00,3638.25,3638.25,3637.25,3637.25
2003-10-31 16:37:00,3638.25,3638.25,3637.25,3637.25
2003-10-31 16:38:00,3636.25,3636.25,3634.25,3635.25
2003-10-31 16:39:00,3636.25,3637.25,3635.25,3636.25
2003-10-31 16:40:00,3637.25,3638.25,3637.25,3638.25
2003-10-31 16:41:00,3637.25,3639.25,3637.25,3638.25
2003-10-31 16:42:00,3639.25,3639.25,3638.25,3638.25
2003-10-31 16:43:00,3639.25,3639.25,3638.25,3639.25
2003-10-31 16:44:00,3638.25,3639.25,3638.25,3639.25
2003-10-31 16:45:00,3640.25,3640.25,3639.25,3639.25
2003-10-31 16:46:00,3638.25,3638.25,3637.25,3637.25
2003-10-31 16:47:00,3638.25,3638.25,3637.25,3637.25
2003-10-31 16:48:00,3638.25,3638.25,3637.25,3638.25
2003-10-31 16:49:00,3639.25,3639.25,3638.25,3638.25
2003-10-31 16:50:00,3639.25,3640.25,3639.25,3640.25
2003-10-31 16:51:00,3639.25,3642.25,3639.25,3641.25
2003-10-31 16:52:00,3642.25,3644.25,3641.25,3644.25
2003-10-31 16:53:00,3643.25,3644.25,3641.25,3642.25
2003-10-31 16:54:00,3643.25,3643.25,3642.25,3642.25
2003-10-31 16:55:00,3641.25,3643.25,3641.25,3642.25
2003-10-31 16:56:00,3643.25,3643.25,3640.25,3640.25
2003-10-31 16:57:00,3641.25,3641.25,3640.25,3640.25
2003-10-31 16:58:00,3639.25,3641.25,3639.25,3640.25
2003-10-31 16:59:00,3641.25,3642.25,3641.25,3642.25
2003-10-31 17:00:00,3643.25,3643.25,3642.25,3643.25
2003-10-31 17:01:00,3642.25,3644.25,3642.25,3644.25
2003-10-31 17:02:00,3643.25,3650.25,3643.25,3650.25
2003-10-31 17:03:00,3649.25,3652.25,3649.25,3650.25
2003-10-31 17:04:00,3651.25,3653.25,3650.25,3652.25
2003-10-31 17:05:00,3651.25,3651.25,3648.25,3648.25
2003-10-31 17:06:00,3647.25,3649.25,3647.25,3648.25
2003-10-31 17:07:00,3649.25,3651.25,3649.25,3651.25
2003-10-31 17:08:00,3650.25,3650.25,3648.25,3648.25
2003-10-31 17:09:00,3649.25,3651.25,3648.25,3649.25
2003-10-31 17:10:00,3648.25,3649.25,3648.25,3648.25
2003-10-31 17:11:00,3649.25,3650.25,3649.25,3650.25
2003-10-31 17:12:00,3651.25,3651.25,3650.25,3650.25
2003-10-31 17:13:00,3649.25,3649.25,3648.25,3648.25
2003-10-31 17:14:00,3649.25,3649.25,3648.25,3649.25
2003-10-31 17:15:00,3649.25,3649.25,3648.25,3649.25
2003-10-31 17:16:00,3648.25,3650.25,3648.25,3649.25
2003-10-31 17:17:00,3648.25,3649.25,3647.25,3648.25
2003-10-31 17:18:00,3647.25,3648.25,3647.25,3648.25
2003-10-31 17:19:00,3649.25,3649.25,3647.25,3647.25
2003-10-31 17:20:00,3648.25,3648.25,3647.25,3647.25
2003-10-31 17:21:00,3646.25,3646.25,3645.25,3646.25
2003-10-31 17:22:00,3644.25,3645.25,3644.25,3644.25
2003-10-31 17:23:00,3645.25,3645.25,3643.25,3643.25
2003-10-31 17:24:00,3644.25,3646.25,3644.25,3645.25
2003-10-31 17:25:00,3644.25,3646.25,3644.25,3646.25
2003-10-31 17:26:00,3647.25,3648.25,3645.25,3647.25
2003-10-31 17:28:00,3648.25,3649.25,3647.25,3648.25
2003-10-31 17:29:00,3647.25,3647.25,3646.25,3646.25
2003-10-31 17:30:00,3647.25,3648.25,3646.25,3646.25
2003-10-31 17:31:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 17:32:00,3644.25,3644.25,3642.25,3642.25
2003-10-31 17:33:00,3643.25,3645.25,3643.25,3645.25
2003-10-31 17:34:00,3646.25,3646.25,3644.25,3644.25
2003-10-31 17:35:00,3643.25,3645.25,3643.25,3645.25
2003-10-31 17:36:00,3645.25,3645.25,3644.25,3644.25
2003-10-31 17:37:00,3645.25,3645.25,3644.25,3645.25
2003-10-31 17:40:00,3644.25,3644.25,3644.25,3644.25
2003-10-31 17:41:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 17:42:00,3644.25,3645.25,3644.25,3644.25
2003-10-31 17:43:00,3643.25,3645.25,3643.25,3645.25
2003-10-31 17:44:00,3646.25,3646.25,3646.25,3646.25
2003-10-31 17:45:00,3647.25,3647.25,3646.25,3646.25
2003-10-31 17:46:00,3645.25,3646.25,3644.25,3644.25
2003-10-31 17:47:00,3646.25,3646.25,3644.25,3645.25
2003-10-31 17:48:00,3644.25,3645.25,3644.25,3645.25
2003-10-31 17:49:00,3643.25,3644.25,3643.25,3644.25
2003-10-31 17:50:00,3643.25,3644.25,3642.25,3642.25
2003-10-31 17:51:00,3643.25,3643.25,3642.25,3642.25
2003-10-31 17:52:00,3643.25,3643.25,3642.25,3642.25
2003-10-31 17:53:00,3641.25,3642.25,3641.25,3642.25
2003-10-31 17:54:00,3643.25,3643.25,3642.25,3643.25
2003-10-31 17:55:00,3642.25,3642.25,3642.25,3642.25
2003-10-31 17:56:00,3641.25,3643.25,3641.25,3643.25
2003-10-31 17:57:00,3644.25,3644.25,3644.25,3644.25
2003-10-31 17:58:00,3643.25,3644.25,3643.25,3643.25
2003-10-31 17:59:00,3644.25,3644.25,3644.25,3644.25
2003-10-31 18:00:00,3645.25,3645.25,3643.25,3644.25
2003-10-31 18:01:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 18:02:00,3646.25,3646.25,3645.25,3645.25
2003-10-31 18:03:00,3644.25,3644.25,3643.25,3644.25
2003-10-31 18:04:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 18:05:00,3644.25,3645.25,3644.25,3644.25
2003-10-31 18:06:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 18:07:00,3644.25,3645.25,3644.25,3645.25
2003-10-31 18:08:00,3646.25,3646.25,3645.25,3646.25
2003-10-31 18:09:00,3647.25,3647.25,3646.25,3646.25
2003-10-31 18:11:00,3647.25,3647.25,3646.25,3646.25
2003-10-31 18:13:00,3647.25,3647.25,3647.25,3647.25
2003-10-31 18:14:00,3646.25,3646.25,3646.25,3646.25
2003-10-31 18:15:00,3645.25,3646.25,3645.25,3645.25
2003-10-31 18:17:00,3646.25,3646.25,3645.25,3645.25
2003-10-31 18:18:00,3646.25,3647.25,3646.25,3647.25
2003-10-31 18:19:00,3648.25,3649.25,3646.25,3648.25
2003-10-31 18:20:00,3649.25,3649.25,3648.25,3648.25
2003-10-31 18:21:00,3649.25,3649.25,3648.25,3649.25
2003-10-31 18:22:00,3650.25,3650.25,3649.25,3649.25
2003-10-31 18:23:00,3648.25,3650.25,3648.25,3649.25
2003-10-31 18:24:00,3650.25,3650.25,3648.25,3648.25
2003-10-31 18:25:00,3647.25,3647.25,3647.25,3647.25
2003-10-31 18:26:00,3646.25,3646.25,3646.25,3646.25
2003-10-31 18:27:00,3645.25,3645.25,3645.25,3645.25
2003-10-31 18:28:00,3646.25,3646.25,3645.25,3645.25
2003-10-31 18:29:00,3646.25,3646.25,3645.25,3645.25
2003-10-31 18:30:00,3644.25,3645.25,3644.25,3645.25
2003-10-31 18:31:00,3644.25,3646.25,3644.25,3645.25
2003-10-31 18:32:00,3646.25,3646.25,3645.25,3645.25
2003-10-31 18:33:00,3644.25,3645.25,3644.25,3645.25
2003-10-31 18:35:00,3644.25,3645.25,3643.25,3644.25
2003-10-31 18:36:00,3643.25,3644.25,3643.25,3644.25
2003-10-31 18:37:00,3643.25,3644.25,3643.25,3643.25
2003-10-31 18:38:00,3644.25,3644.25,3644.25,3644.25
2003-10-31 18:39:00,3643.25,3644.25,3643.25,3644.25
2003-10-31 18:40:00,3643.25,3643.25,3642.25,3642.25
2003-10-31 18:41:00,3643.25,3643.25,3642.25,3643.25
2003-10-31 18:42:00,3644.25,3644.25,3643.25,3643.25
2003-10-31 18:43:00,3642.25,3643.25,3642.25,3643.25
2003-10-31 18:44:00,3644.25,3644.25,3642.25,3643.25
2003-10-31 18:45:00,3644.25,3644.25,3643.25,3644.25
2003-10-31 18:46:00,3643.25,3643.25,3643.25,3643.25
2003-10-31 18:47:00,3641.25,3643.25,3641.25,3641.25
2003-10-31 18:48:00,3643.25,3643.25,3641.25,3642.25
2003-10-31 18:49:00,3641.25,3641.25,3639.25,3640.25
2003-10-31 18:50:00,3639.25,3642.25,3639.25,3642.25
2003-10-31 18:51:00,3643.25,3644.25,3642.25,3642.25
2003-10-31 18:52:00,3641.25,3642.25,3641.25,3641.25
2003-10-31 18:53:00,3642.25,3644.25,3641.25,3642.25
2003-10-31 18:54:00,3643.25,3644.25,3642.25,3644.25
2003-10-31 18:55:00,3643.25,3645.25,3643.25,3644.25
2003-10-31 18:56:00,3645.25,3645.25,3643.25,3644.25
2003-10-31 18:57:00,3645.25,3645.25,3643.25,3644.25
2003-10-31 18:58:00,3642.25,3644.25,3641.25,3642.25
2003-10-31 18:59:00,3644.25,3644.25,3642.25,3644.25
2003-10-31 19:00:00,3645.25,3646.25,3645.25,3646.25
2003-11-03 08:01:00,3650.25,3652.25,3648.25,3649.25
2003-11-03 08:02:00,3648.25,3649.25,3647.25,3648.25
2003-11-03 08:03:00,3647.25,3651.25,3646.25,3650.25
2003-11-03 08:04:00,3649.25,3652.25,3649.25,3651.25
2003-11-03 08:05:00,3650.25,3655.25,3650.25,3655.25
2003-11-03 08:06:00,3656.25,3657.25,3654.25,3655.25
2003-11-03 08:07:00,3654.25,3657.25,3654.25,3656.25
2003-11-03 08:08:00,3654.25,3656.25,3654.25,3656.25
2003-11-03 08:09:00,3655.25,3658.25,3654.25,3658.25
2003-11-03 08:10:00,3659.25,3659.25,3657.25,3658.25
2003-11-03 08:11:00,3657.25,3657.25,3655.25,3655.25
2003-11-03 08:12:00,3656.25,3659.25,3655.25,3658.25
2003-11-03 08:13:00,3657.25,3659.25,3657.25,3658.25
2003-11-03 08:14:00,3657.25,3661.25,3657.25,3660.25
2003-11-03 08:15:00,3659.25,3660.25,3658.25,3659.25
2003-11-03 08:16:00,3658.25,3663.25,3658.25,3662.25
2003-11-03 08:17:00,3663.25,3667.25,3662.25,3665.25
2003-11-03 08:18:00,3666.25,3668.25,3665.25,3668.25
2003-11-03 08:19:00,3667.25,3669.25,3666.25,3669.25
2003-11-03 08:20:00,3670.25,3670.25,3668.25,3669.25
2003-11-03 08:21:00,3668.25,3668.25,3667.25,3668.25
2003-11-03 08:22:00,3667.25,3670.25,3667.25,3670.25
2003-11-03 08:23:00,3669.25,3671.25,3668.25,3670.25
2003-11-03 08:24:00,3669.25,3674.25,3669.25,3673.25
2003-11-03 08:25:00,3672.25,3673.25,3671.25,3672.25
2003-11-03 08:26:00,3671.25,3673.25,3671.25,3672.25
2003-11-03 08:27:00,3671.25,3676.25,3671.25,3674.25
2003-11-03 08:28:00,3675.25,3677.25,3674.25,3674.25
2003-11-03 08:29:00,3675.25,3678.25,3675.25,3678.25
2003-11-03 08:30:00,3679.25,3680.25,3676.25,3678.25
2003-11-03 08:31:00,3679.25,3679.25,3676.25,3676.25
2003-11-03 08:32:00,3679.25,3679.25,3675.25,3675.25
2003-11-03 08:33:00,3676.25,3676.25,3675.25,3675.25
2003-11-03 08:34:00,3676.25,3677.25,3675.25,3675.25
2003-11-03 08:35:00,3676.25,3677.25,3675.25,3676.25
2003-11-03 08:36:00,3675.25,3676.25,3675.25,3675.25
2003-11-03 08:37:00,3676.25,3676.25,3675.25,3676.25
2003-11-03 08:38:00,3678.25,3679.25,3677.25,3679.25
2003-11-03 08:39:00,3680.25,3682.25,3679.25,3679.25
2003-11-03 08:40:00,3680.25,3681.25,3678.25,3679.25
2003-11-03 08:41:00,3680.25,3680.25,3679.25,3679.25
2003-11-03 08:42:00,3680.25,3680.25,3677.25,3678.25
2003-11-03 08:43:00,3677.25,3679.25,3677.25,3678.25
2003-11-03 08:44:00,3677.25,3682.25,3677.25,3682.25
2003-11-03 08:45:00,3681.25,3684.25,3681.25,3683.25
2003-11-03 08:46:00,3682.25,3686.25,3682.25,3685.25
2003-11-03 08:47:00,3684.25,3686.25,3684.25,3685.25
2003-11-03 08:48:00,3686.25,3686.25,3684.25,3686.25
2003-11-03 08:49:00,3687.25,3689.25,3687.25,3689.25
2003-11-03 08:50:00,3688.25,3696.25,3688.25,3696.25
2003-11-03 08:51:00,3697.25,3701.25,3697.25,3699.25
2003-11-03 08:52:00,3698.25,3700.25,3696.25,3697.25
2003-11-03 08:53:00,3698.25,3698.25,3696.25,3697.25
2003-11-03 08:54:00,3698.25,3698.25,3696.25,3697.25
2003-11-03 08:55:00,3696.25,3697.25,3694.25,3696.25
2003-11-03 08:56:00,3695.25,3697.25,3695.25,3697.25
2003-11-03 08:57:00,3698.25,3704.25,3698.25,3704.25
2003-11-03 08:58:00,3705.25,3708.25,3704.25,3705.25
2003-11-03 08:59:00,3704.25,3706.25,3703.25,3705.25
2003-11-03 09:00:00,3704.25,3706.25,3703.25,3703.25
2003-11-03 09:01:00,3704.25,3705.25,3703.25,3704.25
2003-11-03 09:02:00,3703.25,3704.25,3703.25,3704.25
2003-11-03 09:03:00,3704.25,3705.25,3702.25,3702.25
2003-11-03 09:04:00,3702.25,3703.25,3702.25,3703.25
2003-11-03 09:05:00,3702.25,3703.25,3701.25,3702.25
2003-11-03 09:06:00,3703.25,3703.25,3699.25,3700.25
2003-11-03 09:07:00,3701.25,3701.25,3699.25,3700.25
2003-11-03 09:08:00,3699.25,3700.25,3698.25,3698.25
2003-11-03 09:09:00,3698.25,3700.25,3698.25,3700.25
2003-11-03 09:10:00,3699.25,3701.25,3699.25,3700.25
2003-11-03 09:11:00,3701.25,3701.25,3699.25,3699.25
2003-11-03 09:12:00,3700.25,3700.25,3699.25,3699.25
2003-11-03 09:13:00,3698.25,3699.25,3696.25,3697.25
2003-11-03 09:14:00,3696.25,3698.25,3696.25,3698.25
2003-11-03 09:15:00,3697.25,3699.25,3697.25,3698.25
2003-11-03 09:16:00,3697.25,3698.25,3697.25,3697.25
2003-11-03 09:17:00,3696.25,3697.25,3693.25,3695.25
2003-11-03 09:18:00,3696.25,3697.25,3695.25,3697.25
2003-11-03 09:19:00,3696.25,3701.25,3696.25,3701.25
2003-11-03 09:20:00,3702.25,3703.25,3700.25,3703.25
2003-11-03 09:21:00,3702.25,3704.25,3702.25,3703.25
2003-11-03 09:22:00,3702.25,3703.25,3701.25,3702.25
2003-11-03 09:23:00,3703.25,3703.25,3701.25,3701.25
2003-11-03 09:24:00,3700.25,3701.25,3700.25,3701.25
2003-11-03 09:25:00,3702.25,3702.25,3700.25,3700.25
2003-11-03 09:26:00,3701.25,3702.25,3701.25,3701.25
2003-11-03 09:27:00,3702.25,3702.25,3700.25,3701.25
2003-11-03 09:28:00,3702.25,3702.25,3701.25,3702.25
2003-11-03 09:29:00,3701.25,3702.25,3701.25,3702.25
2003-11-03 09:30:00,3703.25,3705.25,3703.25,3703.25
2003-11-03 09:31:00,3704.25,3704.25,3702.25,3704.25
2003-11-03 09:32:00,3703.25,3706.25,3703.25,3706.25
2003-11-03 09:33:00,3705.25,3706.25,3705.25,3706.25
2003-11-03 09:34:00,3705.25,3705.25,3703.25,3704.25
2003-11-03 09:35:00,3703.25,3704.25,3702.25,3703.25
2003-11-03 09:36:00,3702.25,3703.25,3701.25,3702.25
2003-11-03 09:37:00,3701.25,3702.25,3701.25,3702.25
2003-11-03 09:38:00,3701.25,3702.25,3701.25,3701.25
2003-11-03 09:39:00,3702.25,3702.25,3700.25,3702.25
2003-11-03 09:40:00,3701.25,3703.25,3700.25,3700.25
2003-11-03 09:41:00,3701.25,3701.25,3699.25,3701.25
2003-11-03 09:42:00,3702.25,3702.25,3700.25,3700.25
2003-11-03 09:43:00,3699.25,3700.25,3699.25,3700.25
2003-11-03 09:44:00,3699.25,3700.25,3699.25,3699.25
2003-11-03 09:45:00,3702.25,3702.25,3701.25,3701.25
2003-11-03 09:46:00,3702.25,3702.25,3701.25,3702.25
2003-11-03 09:47:00,3701.25,3702.25,3701.25,3702.25
2003-11-03 09:48:00,3701.25,3704.25,3701.25,3702.25
2003-11-03 09:49:00,3703.25,3703.25,3700.25,3700.25
2003-11-03 09:50:00,3701.25,3701.25,3700.25,3700.25
2003-11-03 09:51:00,3699.25,3700.25,3699.25,3699.25
2003-11-03 09:52:00,3698.25,3699.25,3697.25,3698.25
2003-11-03 09:53:00,3697.25,3699.25,3697.25,3698.25
2003-11-03 09:54:00,3699.25,3700.25,3698.25,3700.25
2003-11-03 09:55:00,3699.25,3700.25,3698.25,3698.25
2003-11-03 09:56:00,3699.25,3699.25,3697.25,3698.25
2003-11-03 09:57:00,3697.25,3697.25,3695.25,3696.25
2003-11-03 09:58:00,3696.25,3696.25,3695.25,3696.25
2003-11-03 09:59:00,3697.25,3697.25,3695.25,3695.25
2003-11-03 10:00:00,3696.25,3696.25,3695.25,3696.25
2003-11-03 10:01:00,3697.25,3697.25,3697.25,3697.25
2003-11-03 10:02:00,3698.25,3698.25,3697.25,3698.25
2003-11-03 10:03:00,3697.25,3698.25,3697.25,3698.25
2003-11-03 10:04:00,3699.25,3699.25,3698.25,3699.25
2003-11-03 10:05:00,3698.25,3699.25,3698.25,3699.25
2003-11-03 10:06:00,3700.25,3700.25,3699.25,3699.25
2003-11-03 10:07:00,3700.25,3700.25,3699.25,3700.25
2003-11-03 10:08:00,3701.25,3701.25,3699.25,3699.25
2003-11-03 10:09:00,3700.25,3702.25,3700.25,3702.25
2003-11-03 10:10:00,3701.25,3703.25,3701.25,3703.25
2003-11-03 10:11:00,3704.25,3704.25,3702.25,3702.25
2003-11-03 10:12:00,3702.25,3703.25,3701.25,3702.25
2003-11-03 10:13:00,3703.25,3704.25,3703.25,3704.25
2003-11-03 10:14:00,3703.25,3704.25,3702.25,3702.25
2003-11-03 10:15:00,3703.25,3704.25,3703.25,3704.25
2003-11-03 10:16:00,3703.25,3704.25,3703.25,3703.25
2003-11-03 10:17:00,3704.25,3704.25,3703.25,3704.25
2003-11-03 10:18:00,3703.25,3705.25,3703.25,3705.25
2003-11-03 10:19:00,3704.25,3706.25,3704.25,3705.25
2003-11-03 10:20:00,3706.25,3706.25,3703.25,3703.25
2003-11-03 10:21:00,3702.25,3704.25,3702.25,3704.25
2003-11-03 10:22:00,3703.25,3705.25,3703.25,3704.25
2003-11-03 10:23:00,3705.25,3705.25,3703.25,3704.25
2003-11-03 10:24:00,3705.25,3705.25,3704.25,3704.25
2003-11-03 10:25:00,3703.25,3705.25,3703.25,3705.25
2003-11-03 10:26:00,3703.25,3704.25,3703.25,3704.25
2003-11-03 10:27:00,3703.25,3703.25,3702.25,3703.25
2003-11-03 10:28:00,3702.25,3702.25,3701.25,3702.25
2003-11-03 10:29:00,3701.25,3704.25,3701.25,3704.25
2003-11-03 10:30:00,3703.25,3703.25,3703.25,3703.25
2003-11-03 10:31:00,3704.25,3705.25,3704.25,3705.25
2003-11-03 10:32:00,3704.25,3705.25,3704.25,3704.25
2003-11-03 10:33:00,3705.25,3711.25,3704.25,3710.25
2003-11-03 10:34:00,3709.25,3710.25,3709.25,3709.25
2003-11-03 10:35:00,3710.25,3712.25,3709.25,3712.25
2003-11-03 10:36:00,3711.25,3712.25,3710.25,3711.25
2003-11-03 10:37:00,3712.25,3712.25,3710.25,3710.25
2003-11-03 10:38:00,3711.25,3712.25,3711.25,3712.25
2003-11-03 10:39:00,3712.25,3712.25,3711.25,3712.25
2003-11-03 10:40:00,3713.25,3714.25,3712.25,3713.25
2003-11-03 10:41:00,3714.25,3715.25,3713.25,3714.25
2003-11-03 10:42:00,3715.25,3717.25,3713.25,3714.25
2003-11-03 10:43:00,3713.25,3714.25,3711.25,3713.25
2003-11-03 10:44:00,3712.25,3713.25,3712.25,3713.25
2003-11-03 10:45:00,3712.25,3713.25,3712.25,3712.25
2003-11-03 10:46:00,3711.25,3712.25,3711.25,3711.25
2003-11-03 10:47:00,3712.25,3714.25,3712.25,3712.25
2003-11-03 10:48:00,3711.25,3712.25,3710.25,3711.25
2003-11-03 10:49:00,3710.25,3711.25,3710.25,3711.25
2003-11-03 10:50:00,3710.25,3712.25,3710.25,3712.25
2003-11-03 10:51:00,3711.25,3711.25,3710.25,3710.25
2003-11-03 10:52:00,3711.25,3711.25,3711.25,3711.25
2003-11-03 10:53:00,3710.25,3712.25,3710.25,3712.25
2003-11-03 10:54:00,3713.25,3713.25,3711.25,3712.25
2003-11-03 10:55:00,3713.25,3713.25,3711.25,3711.25
2003-11-03 10:56:00,3710.25,3712.25,3709.25,3710.25
2003-11-03 10:57:00,3711.25,3712.25,3711.25,3712.25
2003-11-03 10:58:00,3711.25,3712.25,3710.25,3711.25
2003-11-03 10:59:00,3712.25,3715.25,3711.25,3715.25
2003-11-03 11:00:00,3714.25,3716.25,3714.25,3714.25
2003-11-03 11:01:00,3715.25,3717.25,3714.25,3717.25
2003-11-03 11:02:00,3716.25,3717.25,3715.25,3716.25
2003-11-03 11:03:00,3717.25,3718.25,3715.25,3717.25
2003-11-03 11:04:00,3716.25,3717.25,3715.25,3716.25
2003-11-03 11:05:00,3717.25,3719.25,3716.25,3718.25
2003-11-03 11:06:00,3717.25,3718.25,3716.25,3717.25
2003-11-03 11:07:00,3716.25,3717.25,3715.25,3716.25
2003-11-03 11:08:00,3717.25,3717.25,3715.25,3715.25
2003-11-03 11:09:00,3716.25,3717.25,3715.25,3716.25
2003-11-03 11:10:00,3715.25,3716.25,3715.25,3716.25
2003-11-03 11:11:00,3717.25,3719.25,3716.25,3717.25
2003-11-03 11:12:00,3718.25,3720.25,3718.25,3719.25
2003-11-03 11:13:00,3718.25,3718.25,3717.25,3718.25
2003-11-03 11:14:00,3717.25,3717.25,3716.25,3716.25
2003-11-03 11:15:00,3717.25,3719.25,3716.25,3718.25
2003-11-03 11:16:00,3719.25,3719.25,3716.25,3717.25
2003-11-03 11:17:00,3716.25,3717.25,3716.25,3717.25
2003-11-03 11:18:00,3718.25,3719.25,3717.25,3718.25
2003-11-03 11:19:00,3717.25,3717.25,3716.25,3716.25
2003-11-03 11:20:00,3717.25,3717.25,3716.25,3717.25
2003-11-03 11:21:00,3718.25,3719.25,3717.25,3718.25
2003-11-03 11:22:00,3716.25,3716.25,3715.25,3715.25
2003-11-03 11:23:00,3716.25,3716.25,3714.25,3715.25
2003-11-03 11:25:00,3714.25,3716.25,3714.25,3716.25
2003-11-03 11:26:00,3715.25,3716.25,3715.25,3715.25
2003-11-03 11:27:00,3716.25,3716.25,3714.25,3714.25
2003-11-03 11:28:00,3715.25,3715.25,3714.25,3715.25
2003-11-03 11:29:00,3714.25,3715.25,3714.25,3714.25
2003-11-03 11:30:00,3715.25,3715.25,3714.25,3714.25
2003-11-03 11:31:00,3713.25,3714.25,3713.25,3714.25
2003-11-03 11:32:00,3713.25,3713.25,3713.25,3713.25
2003-11-03 11:33:00,3714.25,3714.25,3713.25,3714.25
2003-11-03 11:34:00,3713.25,3713.25,3713.25,3713.25
2003-11-03 11:35:00,3712.25,3713.25,3712.25,3712.25
2003-11-03 11:36:00,3711.25,3712.25,3711.25,3712.25
2003-11-03 11:37:00,3713.25,3713.25,3712.25,3712.25
2003-11-03 11:40:00,3711.25,3713.25,3711.25,3712.25
2003-11-03 11:41:00,3713.25,3714.25,3713.25,3714.25
2003-11-03 11:42:00,3713.25,3715.25,3713.25,3715.25
2003-11-03 11:43:00,3714.25,3715.25,3714.25,3714.25
2003-11-03 11:44:00,3713.25,3714.25,3713.25,3713.25
2003-11-03 11:45:00,3712.25,3713.25,3712.25,3713.25
2003-11-03 11:46:00,3712.25,3713.25,3712.25,3713.25
2003-11-03 11:47:00,3712.25,3712.25,3712.25,3712.25
2003-11-03 11:48:00,3711.25,3712.25,3711.25,3711.25
2003-11-03 11:49:00,3712.25,3712.25,3711.25,3711.25
2003-11-03 11:50:00,3712.25,3712.25,3711.25,3711.25
2003-11-03 11:51:00,3712.25,3712.25,3711.25,3712.25
2003-11-03 11:52:00,3711.25,3712.25,3711.25,3711.25
2003-11-03 11:53:00,3712.25,3712.25,3711.25,3712.25
2003-11-03 11:55:00,3711.25,3712.25,3711.25,3711.25
2003-11-03 11:56:00,3712.25,3712.25,3712.25,3712.25
2003-11-03 11:57:00,3711.25,3712.25,3711.25,3712.25
2003-11-03 11:58:00,3713.25,3713.25,3713.25,3713.25
2003-11-03 12:02:00,3712.25,3713.25,3712.25,3713.25
2003-11-03 12:03:00,3714.25,3714.25,3713.25,3713.25
2003-11-03 12:04:00,3714.25,3714.25,3713.25,3713.25
2003-11-03 12:05:00,3712.25,3713.25,3712.25,3712.25
2003-11-03 12:07:00,3711.25,3712.25,3710.25,3710.25
2003-11-03 12:08:00,3711.25,3712.25,3710.25,3710.25
2003-11-03 12:09:00,3711.25,3711.25,3710.25,3710.25
2003-11-03 12:12:00,3709.25,3710.25,3709.25,3709.25
2003-11-03 12:13:00,3710.25,3711.25,3710.25,3710.25
2003-11-03 12:14:00,3709.25,3709.25,3709.25,3709.25
2003-11-03 12:15:00,3708.25,3709.25,3708.25,3709.25
2003-11-03 12:17:00,3710.25,3710.25,3709.25,3709.25
2003-11-03 12:18:00,3708.25,3709.25,3708.25,3709.25
2003-11-03 12:19:00,3710.25,3710.25,3709.25,3709.25
2003-11-03 12:20:00,3710.25,3710.25,3709.25,3709.25
2003-11-03 12:21:00,3708.25,3710.25,3708.25,3710.25
2003-11-03 12:22:00,3709.25,3711.25,3709.25,3711.25
2003-11-03 12:23:00,3710.25,3713.25,3710.25,3713.25
2003-11-03 12:25:00,3712.25,3712.25,3712.25,3712.25
2003-11-03 12:26:00,3713.25,3713.25,3713.25,3713.25
2003-11-03 12:27:00,3714.25,3714.25,3713.25,3714.25
2003-11-03 12:28:00,3715.25,3715.25,3714.25,3715.25
2003-11-03 12:29:00,3714.25,3715.25,3714.25,3715.25
2003-11-03 12:30:00,3716.25,3716.25,3715.25,3715.25
2003-11-03 12:31:00,3716.25,3716.25,3716.25,3716.25
2003-11-03 12:33:00,3717.25,3721.25,3716.25,3718.25
2003-11-03 12:34:00,3717.25,3717.25,3717.25,3717.25
2003-11-03 12:35:00,3716.25,3716.25,3716.25,3716.25
2003-11-03 12:36:00,3715.25,3716.25,3715.25,3716.25
2003-11-03 12:37:00,3715.25,3715.25,3714.25,3715.25
2003-11-03 12:38:00,3716.25,3717.25,3716.25,3717.25
2003-11-03 12:39:00,3715.25,3716.25,3713.25,3713.25
